pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,ElbowLa,ElbowLb,ElbowLc,ElbowAng,EA DEG,"Pt5 - Pt2 (x,z)","Pt1 - Pt2 (x,z)","Pt5 - Pt1 (x,z)",HPR Comp Ang,HPR DEG,"Pt3 - Pt5 (y,z)","Pt2 - Pt3 (y,z)","Pt5 - Pt2 (y,z)",HPR Comp Ang,HED DEG,,Phase,Max Elb,,,,,Max Pro/Ret,,,,,Max Elev/Dep,,,,,Min Elb,,,,,Min Pro/Ret,,,,,Min Elev/Dep,,,,,Initial Elb,,,,,Initial Pro/Ret,,,,,Intial Elev/Dep,,,,,Final Elb,,,,,Final Pro/Ret,,,,,Final Elev/Dep
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,Initiation,120.7089452,,,,,2.201185634,,,,,#VALUE!,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
13.728417,9.801668,12.519297,14.330509,9.773278,12.875364,14.382061,9.733374,11.957737,14.352699,7.170795,10.419749,15.097336,6.450464,9.22215,-5.445871,0.090055,6.778022,1.788386769,2.488360147,3.228045434,1.686784204,96.64561587,4.466642551,0.603396104,4.054353452,0.768015235,135.9959684,5.160966075,1.039967732,5.712101393,2.045975452,117.2257584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.495978,9.864281,12.467259,14.09285,9.843669,12.844472,14.155636,9.833522,11.898381,14.094595,7.205907,10.422469,14.836928,6.493125,9.191854,-5.511715,-0.005788,6.753864,1.730771989,2.507363585,3.187371929,1.672001461,95.79862705,4.492270766,0.619020975,4.137033562,0.901954455,128.3218164,5.146202244,1.009674352,5.703007532,2.075108082,118.8949351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.245727,9.889735,12.451506,13.834603,9.855129,12.846568,13.90037,9.874421,11.875118,13.856817,7.278882,10.376579,14.557245,6.571345,9.124792,-5.532585,-0.073954,6.732954,1.664121595,2.472278871,3.088932752,1.651098249,94.60096126,4.492855412,0.658340957,4.053240067,0.783626767,135.1014935,5.084374098,1.051873137,5.65787307,2.062949207,118.1982829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.963247,9.9368,12.489652,13.567242,9.910075,12.85435,13.670635,9.925377,11.835707,13.583153,7.387908,10.258145,14.288249,6.655163,9.039439,-5.546928,-0.078067,6.691557,1.710906745,2.455166459,2.977753038,1.560317645,89.39961574,4.518738257,0.676323596,4.126291235,0.889368088,129.0429621,5.073798856,1.058190897,5.634988392,2.043592958,117.0892515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.778635,10.045576,12.373031,13.359431,9.999786,12.738118,13.432282,9.961726,11.795809,13.321187,7.439947,10.240525,14.011854,6.707054,8.979618,-5.531371,-0.111568,6.679064,1.714471354,2.449529501,2.900234396,1.507862947,86.39418295,4.585175281,0.632865152,4.279865923,1.005844958,122.369329,5.073261,1.005168878,5.623552811,2.069272876,118.5606024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.535614,10.111615,12.308049,13.099044,10.067157,12.674803,13.142366,10.0558,11.753108,13.102618,7.512095,10.162468,13.738482,6.749111,8.941693,-5.539815,-0.134145,6.673104,1.727895474,2.473608696,2.821067419,1.436336248,82.29600495,4.584428883,0.61895804,4.328057892,1.08136637,118.0422709,4.978968576,0.992174422,5.554076623,2.110036538,120.8961882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.278379,10.159994,12.251181,12.831306,10.107109,12.70144,12.914665,10.085472,11.744565,12.872499,7.541573,10.183147,13.479911,6.822083,8.830867,-5.540716,-0.125688,6.680602,1.683537446,2.426848573,2.74428038,1.424297844,81.60625524,4.516778276,0.544987522,4.366862672,1.233597517,109.3200687,4.911806429,0.905624147,5.444556894,2.127020241,121.8692828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.02998,10.208666,12.237652,12.568346,10.168913,12.639346,12.691797,10.176466,11.648122,12.642079,7.596644,10.06724,13.190796,6.838375,8.808194,-5.538279,-0.142473,6.685606,1.667407038,2.445034168,2.694347315,1.385911155,79.40685995,4.55375705,0.619464086,4.333087829,1.142181094,114.5578439,4.817725971,1.031562472,5.389140794,2.071134533,118.6672676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.768908,10.20584,12.240596,12.321472,10.173734,12.635077,12.451022,10.239375,11.60218,12.399035,7.635004,10.061127,12.909361,6.838124,8.79356,-5.537894,-0.133842,6.67026,1.659189159,2.439654351,2.601183872,1.328977905,76.14482501,4.575114566,0.598547487,4.409835048,1.227534993,109.6674257,4.72771159,0.972426786,5.338745906,2.172591559,124.480327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.519508,10.269201,12.172803,12.074922,10.243322,12.610878,12.186264,10.247009,11.61813,12.139498,7.69599,9.986944,12.666249,6.885505,8.702121,-5.545692,-0.157518,6.662907,1.66678273,2.429790608,2.55458078,1.30135029,74.56187929,4.575888268,0.708137403,4.309937166,1.112938725,116.2333082,4.644271324,1.032371425,5.281206141,2.150916768,123.2384529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.268382,10.300767,12.144324,11.820153,10.267787,12.593061,11.947844,10.295564,11.576537,11.905333,7.780277,9.886486,12.385148,6.901145,8.666146,-5.559149,-0.13405,6.614714,1.593032058,2.353784278,2.505779229,1.328528249,76.11906164,4.547367707,0.65366188,4.315037839,1.139310225,114.7223325,4.58021455,1.021947179,5.205438306,2.143602257,122.8193623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.042573,10.338621,12.086297,11.54627,10.294773,12.564984,11.70317,10.359147,11.572926,11.654175,7.766003,9.904005,12.136186,6.946202,8.605796,-5.564414,-0.151325,6.605779,1.602544301,2.333810132,2.453632554,1.300888445,74.53541749,4.495501277,0.643763377,4.314231734,1.215890784,110.3345897,4.540946885,0.863945364,5.106732235,2.214991881,126.9096864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.76599,10.432459,12.022225,11.293783,10.336248,12.512594,11.468241,10.405809,11.529741,11.398926,7.759207,9.893873,11.906422,6.983514,8.542556,-5.564414,-0.151325,6.605779,1.593184778,2.326392476,2.432701469,1.293076727,74.08783905,4.53083003,0.619212762,4.351947993,1.211605608,110.5801122,4.465729627,0.931282767,5.056479174,2.179770703,124.8916616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.515786,10.475679,11.987958,11.081271,10.411122,12.392841,11.210588,10.38745,11.503249,11.156811,7.859659,9.751515,11.623475,6.9863,8.505705,-5.573286,-0.173032,6.653383,1.61503909,2.345509033,2.403206373,1.257581296,72.05410063,4.492933298,0.602761064,4.364872168,1.290637266,106.0519317,4.386292863,0.888904479,4.972253101,2.216670385,127.0058576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.252196,10.460501,11.975022,10.796719,10.41077,12.436636,10.940525,10.460495,11.439555,10.900722,7.880577,9.705882,11.367466,6.994789,8.425607,-5.590845,-0.211188,6.679744,1.607155746,2.429353341,2.43961247,1.240438399,71.071885,4.50274749,0.551422612,4.40145896,1.3254919,104.0549084,4.303498983,0.922048232,4.893056591,2.184708299,125.174565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.017829,10.49319,11.920512,10.57196,10.449808,12.40799,10.707582,10.475366,11.412936,10.667149,7.916765,9.651753,11.074623,6.967146,8.447889,-5.595759,-0.215021,6.678186,1.599007209,2.369306255,2.411290851,1.254600994,71.88334192,4.422472836,0.506522107,4.405789447,1.480531949,95.17176791,4.183610778,0.932692202,4.794762599,2.203895974,126.2739378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.787911,10.46614,11.938853,10.312724,10.472959,12.374954,10.450399,10.487009,11.399572,10.431663,7.944701,9.608194,10.824801,6.985061,8.394294,-5.584818,-0.246132,6.706587,1.614371678,2.406436057,2.399244987,1.22401163,70.13070048,4.408474275,0.562302733,4.338536465,1.382519833,100.7874485,4.083750444,0.94835915,4.704667134,2.199859922,126.042689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.552774,10.520305,11.896888,10.06502,10.477538,12.341321,10.231544,10.563043,11.306064,10.187212,7.913414,9.554919,10.587059,6.971476,8.343603,-5.605233,-0.249889,6.729085,1.563198551,2.37420267,2.407405734,1.257899641,72.07234048,4.387328385,0.65424474,4.226308342,1.249116922,108.4308723,3.975579329,1.076777691,4.628405646,2.118387203,121.3746461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.302173,10.551677,11.863916,9.822775,10.477778,12.307922,9.986792,10.560383,11.304007,9.959553,7.905952,9.572942,10.369358,7.001171,8.255216,-5.625259,-0.242623,6.716146,1.614728332,2.392278495,2.39490048,1.228275184,70.37498412,4.353766628,0.594202404,4.266316744,1.355196028,102.3529872,3.904132125,0.990985186,4.557189233,2.198390789,125.9585139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.050368,10.52766,11.849398,9.602463,10.533778,12.21728,9.734658,10.544879,11.335918,9.690624,7.930905,9.511552,10.114561,6.997004,8.208063,-5.668339,-0.226814,6.708605,1.608662185,2.35441505,2.38708088,1.243821461,71.26572018,4.252978222,0.587008775,4.204208327,1.418592154,98.72065672,3.806134623,0.95198039,4.455312637,2.233207435,127.9533608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.862192,10.595248,11.738589,9.347409,10.528709,12.222702,9.50933,10.57527,11.256245,9.458335,7.935422,9.514153,9.854139,6.998778,8.169036,-5.673496,-0.230331,6.717684,1.588180564,2.327423416,2.398800039,1.270757759,72.80905638,4.270759024,0.644949447,4.148218874,1.304892542,105.2351646,3.764383145,1.031583029,4.440572372,2.186263525,125.2636729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.597555,10.596068,11.706404,9.136306,10.535592,12.188168,9.260936,10.583307,11.222218,9.222113,7.94932,9.422231,9.601334,6.949074,8.159524,-5.675236,-0.228881,6.713181,1.568407103,2.286791304,2.390358551,1.29179184,74.01422045,4.191705154,0.6298609,4.127928878,1.394264792,100.1145119,3.715244481,0.947408721,4.371646346,2.247903478,128.795382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.373289,10.564542,11.712056,8.881598,10.544388,12.1636,9.021121,10.615402,11.177603,9.010474,7.927435,9.406922,9.344053,6.927615,8.137305,-5.649423,-0.280224,6.788249,1.576914283,2.33195418,2.419542027,1.28541527,73.64886986,4.155856345,0.540512723,4.152988174,1.500403403,94.03321745,3.674260271,0.90455769,4.314127099,2.272973951,130.2318143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.108223,10.566471,11.722626,8.63743,10.547618,12.120624,8.778994,10.612836,11.126261,8.783963,7.92372,9.365784,9.083204,6.869585,8.13631,-5.712858,-0.265966,6.713006,1.530798728,2.319875091,2.494189093,1.35739847,77.77320344,4.187359374,0.630197831,4.124720207,1.396005019,100.0148042,3.633889691,1.045155171,4.304607674,2.161755013,123.8594386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.896342,10.597712,11.626935,8.386058,10.54939,12.084114,8.528763,10.629547,11.099032,8.512384,7.946764,9.21339,8.827995,6.838935,8.101982,-5.741351,-0.256972,6.710386,1.554091899,2.299408621,2.455628593,1.334609975,76.46751888,4.174475943,0.651923342,4.091613269,1.365427876,101.7667454,3.619392444,0.97169633,4.289774445,2.238986664,128.2844862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.670253,10.582081,11.556503,8.122936,10.533018,12.073591,8.324007,10.616746,11.079202,8.292809,7.924129,9.215805,8.583582,6.842052,7.983846,-5.765942,-0.256105,6.70381,1.525915521,2.282789183,2.472189461,1.364383496,78.17341593,4.110658655,0.614499921,4.035325523,1.373301012,101.315648,3.592026198,0.929294567,4.242904817,2.258160628,129.3830734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.392658,10.547578,11.568149,7.914202,10.51427,12.045763,8.109001,10.649003,11.011078,8.064197,7.895885,9.21683,8.346479,6.814523,7.968372,-5.786572,-0.254923,6.689599,1.561099137,2.291440363,2.526811764,1.38765354,79.50669126,4.089730056,0.605163965,4.070255897,1.464507144,96.08992157,3.591021118,0.808251185,4.219321375,2.393260572,137.1237301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.143996,10.53533,11.519076,7.691689,10.531914,11.958178,7.855951,10.616665,11.0233,7.82067,7.887134,9.140192,8.116883,6.785634,7.923112,-5.803667,-0.22902,6.661057,1.531492519,2.266011236,2.526797873,1.412287723,80.91812601,4.124948159,0.615604097,4.04776448,1.370637112,101.4682782,3.559849753,0.993059452,4.225752279,2.20656093,126.4266285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.953645,10.490538,11.534436,7.431766,10.495,11.981754,7.632757,10.58138,10.984755,7.610868,7.807141,9.145984,7.838492,6.724332,7.936881,-5.824389,-0.227996,6.677389,1.570857726,2.283875323,2.522565603,1.38572909,79.39642842,4.137415235,0.582203288,4.072605412,1.388991779,100.4166333,3.541772512,1.003833374,4.215925375,2.206545246,126.4257299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.724355,10.497049,11.448968,7.209699,10.435525,11.987918,7.393134,10.560844,10.98536,7.367911,7.8185,9.05681,7.616787,6.677394,7.888938,-5.830874,-0.270117,6.728712,1.580138787,2.279977052,2.574275904,1.421991831,81.4741304,4.048224943,0.598603327,3.961418796,1.351652762,102.5560013,3.54586416,0.919405534,4.184276634,2.248800206,128.8467608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.438903,10.437957,11.44877,6.976501,10.406784,11.932874,7.175546,10.555905,10.939038,7.152261,7.778241,9.062813,7.364159,6.653397,7.850892,-5.866483,-0.238433,6.662839,1.605698598,2.270407123,2.571631138,1.416612954,81.16594347,4.056632954,0.566174138,4.059826475,1.506611261,93.67753339,3.528200607,0.932047153,4.187239621,2.266650668,129.8695169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2382,10.441898,11.403786,6.71841,10.395592,11.898403,6.912941,10.492367,10.960278,6.923577,7.728097,9.034022,7.142622,6.590097,7.814369,-5.895702,-0.237452,6.676795,1.603121337,2.303613017,2.593734433,1.414572468,81.04903221,4.139890673,0.532610142,4.200533635,1.621184934,87.11294547,3.537652407,0.963449411,4.231559942,2.284579642,130.8967714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.972939,10.328168,11.452779,6.498122,10.354845,11.872923,6.712123,10.52813,10.852025,6.678275,7.722199,8.95115,6.903632,6.564502,7.754637,-5.914068,-0.220205,6.646573,1.571196404,2.255045886,2.605907681,1.46289452,83.81768186,4.140448941,0.621276449,4.181077343,1.561486834,90.53339463,3.546720973,0.972530643,4.24513184,2.280674977,130.6730506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.798924,10.348544,11.361661,6.284378,10.33618,11.818073,6.460843,10.417648,10.907391,6.459363,7.69528,8.910613,6.612309,6.468321,7.778471,-5.920101,-0.211089,6.614884,1.651305312,2.255593899,2.610792386,1.436383432,82.2987084,4.192490393,0.637685723,4.201088935,1.508202323,93.58637226,3.551091571,1.024913,4.260406281,2.235572241,128.0888542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.54226,10.263798,11.374018,6.057646,10.295227,11.786013,6.234583,10.443669,10.787343,6.204845,7.643743,8.896699,6.373665,6.42519,7.721414,-5.916735,-0.210207,6.607998,#VALUE!,#VALUE!,2.620262619,#VALUE!,#VALUE!,#VALUE!,0.618991829,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.975961321,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.328616,10.23466,11.340847,5.821074,10.238392,11.780606,6.011573,10.390475,10.767706,5.972793,7.589549,8.859863,6.160064,6.373314,7.690895,-5.933658,-0.194554,6.593607,#VALUE!,#VALUE!,2.642724465,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.960057581,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.113404,10.190168,11.260976,5.568249,10.148967,11.789937,5.791466,10.326565,10.791285,5.748947,7.534206,8.814869,5.879978,6.306206,7.647392,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.948897306,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.89674,10.143623,11.228424,5.350653,10.105177,11.74587,5.550779,10.288913,10.709828,5.507388,7.480001,8.74148,5.667146,6.281016,7.556584,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.980726885,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.642328,10.037672,11.279331,5.114772,10.033313,11.730856,5.321562,10.164367,10.773437,5.322453,7.415335,8.722459,5.411917,6.197386,7.567938,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.960028526,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.426994,9.932357,11.290376,4.891315,9.979487,11.690647,5.083805,10.160013,10.695386,5.070077,7.370842,8.692662,5.185319,6.143291,7.49433,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.186624,9.943206,11.191805,4.673451,9.935315,11.661235,4.870137,10.097406,10.643558,4.858776,7.272771,8.707566,4.932901,6.060295,7.47036,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.897737,9.811547,11.192342,4.453669,9.869068,11.626691,4.659553,10.032577,10.632108,4.611304,7.212581,8.666428,4.675717,6.002303,7.422628,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.742409,9.729447,11.215881,4.240334,9.770027,11.644071,4.414689,9.955239,10.586135,4.361875,7.084703,8.650185,4.400577,5.877669,7.453184,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.51505,9.626536,11.1798,4.012354,9.678902,11.612328,4.190787,9.910444,10.510372,4.165716,7.061972,8.562839,4.188807,5.815883,7.3915,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.272616,9.547413,11.194677,3.760974,9.540829,11.651087,3.989778,9.778344,10.575873,3.946259,6.978744,8.532982,3.944516,5.709984,7.374377,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.045374,9.534172,11.054675,3.524753,9.454314,11.598954,3.765221,9.70376,10.565954,3.701387,6.884312,8.48714,3.70625,5.609774,7.330975,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.842227,9.381179,11.09634,3.28905,9.376194,11.550498,3.520912,9.610018,10.521692,3.472468,6.813494,8.438925,3.436115,5.522562,7.295701,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.607638,9.323815,10.992882,3.064317,9.264477,11.52965,3.320289,9.538686,10.509376,3.256275,6.700141,8.429815,3.210333,5.425006,7.282023,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.397258,9.15619,11.068586,2.847321,9.19372,11.49101,3.110416,9.40832,10.539024,3.031138,6.597168,8.413455,2.97471,5.353436,7.218321,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.175725,9.076248,11.002138,2.619498,9.108542,11.449716,2.871935,9.341376,10.452561,2.796285,6.514027,8.34913,2.742191,5.200929,7.235779,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.932946,8.96518,10.993772,2.409115,8.987756,11.418403,2.636827,9.201109,10.468645,2.581993,6.382332,8.34507,2.481618,5.111555,7.134904,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.730911,8.802118,11.036675,2.178233,8.861871,11.408525,2.410421,9.132037,10.378849,2.344806,6.299484,8.286192,2.262744,5.000984,7.14413,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.543962,8.686053,11.016099,1.970567,8.754371,11.403158,2.206556,9.003054,10.392398,2.102698,6.165548,8.264215,2.045642,4.923546,7.06821,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.30433,8.614971,10.912208,1.738576,8.620129,11.390288,1.920141,8.879844,10.319174,1.881435,6.059246,8.235945,1.917166,5.030802,6.819808,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
