pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z
20.343994,2.771765,17.458574,21.061264,2.740653,17.68139,21.197466,2.779137,16.85394,21.12285,1.134907,15.016947,22.168173,0.96739,14.545475,20.928518,0.915533,13.88819,NaN,NaN,NaN,NaN,NaN,NaN
20.343994,2.771765,17.458574,21.061299,2.740143,17.680939,21.1975,2.778631,16.853489,21.12285,1.134907,15.016947,22.168355,0.967773,14.544942,20.928518,0.915533,13.88819,NaN,NaN,NaN,NaN,NaN,NaN
20.343257,2.77071,17.460295,21.061441,2.74102,17.680854,21.197608,2.780015,16.853854,21.12285,1.134907,15.016947,22.16887,0.966397,14.5469,20.928518,0.915533,13.88819,NaN,NaN,NaN,NaN,NaN,NaN
20.3434,2.771586,17.460209,21.062099,2.740543,17.682764,21.196878,2.778958,16.855571,21.12285,1.134907,15.016947,22.168317,0.968275,14.545392,20.928518,0.915533,13.88819,NaN,NaN,NaN,NaN,NaN,NaN
20.344138,2.772641,17.458488,21.062138,2.74259,17.679573,21.197608,2.780015,16.853854,21.122123,1.13384,15.018637,22.1676,0.967203,14.547085,20.927792,0.914469,13.889863,NaN,NaN,NaN,NaN,NaN,NaN
20.343257,2.77071,17.460295,21.062099,2.740543,17.682764,21.196878,2.778958,16.855571,21.123502,1.134412,15.018836,22.168317,0.968275,14.545392,20.928665,0.916413,13.88811,NaN,NaN,NaN,NaN,NaN,NaN
20.344138,2.772641,17.458488,21.062099,2.740543,17.682764,21.197608,2.780015,16.853854,21.122812,1.135408,15.017402,22.168317,0.968275,14.545392,20.928665,0.916413,13.88811,NaN,NaN,NaN,NaN,NaN,NaN
20.344138,2.772641,17.458488,21.062831,2.741603,17.681034,21.197608,2.780015,16.853854,21.122957,1.136292,15.017317,22.168317,0.968275,14.545392,20.927901,0.915849,13.890235,NaN,NaN,NaN,NaN,NaN,NaN
20.344138,2.772641,17.458488,21.062138,2.74259,17.679573,21.197608,2.780015,16.853854,21.122921,1.134229,15.020441,22.167562,0.967704,14.547535,20.928627,0.916913,13.888562,NaN,NaN,NaN,NaN,NaN,NaN
20.344247,2.774026,17.458856,21.061406,2.74153,17.681304,21.197715,2.781398,16.854219,21.122919,1.136792,15.017772,22.168422,0.969661,14.545758,20.928627,0.916913,13.888562,NaN,NaN,NaN,NaN,NaN,NaN
20.344103,2.773149,17.458942,21.061372,2.74204,17.681754,21.197715,2.781398,16.854219,21.122193,1.135726,15.019463,22.167667,0.96909,14.547901,20.928588,0.914854,13.891656,NaN,NaN,NaN,NaN,NaN,NaN
20.343475,2.773479,17.46103,21.061513,2.742918,17.681668,21.197715,2.781398,16.854219,21.122193,1.135726,15.019463,22.166971,0.970084,14.546476,20.927901,0.915849,13.890235,NaN,NaN,NaN,NaN,NaN,NaN
20.344212,2.774534,17.45931,21.062211,2.744488,17.680388,21.197822,2.782782,16.854584,21.121464,1.137223,15.018484,22.166971,0.970084,14.546476,20.927862,0.91635,13.890687,NaN,NaN,NaN,NaN,NaN,NaN
20.344321,2.775918,17.459677,21.062318,2.745875,17.680753,21.197787,2.783288,16.855035,21.121464,1.137223,15.018484,22.166933,0.970585,14.546926,20.927862,0.91635,13.890687,NaN,NaN,NaN,NaN,NaN,NaN
20.34443,2.777303,17.460045,21.06246,2.746753,17.680667,21.197894,2.784671,16.8554,21.121464,1.137223,15.018484,22.166933,0.970585,14.546926,20.927862,0.91635,13.890687,NaN,NaN,NaN,NaN,NaN,NaN
