pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
-7.315184,3.736475,15.553781,-6.78116,3.763953,15.822777,-7.034054,4.004567,14.915084,-7.441692,1.857352,12.648557,-7.551221,1.249866,11.315326,-9.176985,0.073839,12.329523,0.660532,1.906601,3.17422,-6.890689,3.156467,14.489546,0.598577916,1.469197312,1.284212374,1.054923373,#VALUE!,0.407638,2.147215,2.266527,-7.143583,3.397081,13.581853,0.972500414,1.469197312,2.299496873,2.440389053,#VALUE!
-7.394659,3.74259,15.563175,-6.857975,3.803155,15.800286,-7.079923,3.990449,14.942011,-7.488565,1.864028,12.627776,-7.575101,1.243245,11.310695,-9.175386,0.05457,12.299322,0.63059,1.939127,3.17251,-6.944511,3.182372,14.483205,0.589846981,1.458616596,1.297232682,1.092056509,#VALUE!,0.408642,2.126421,2.314235,-7.166459,3.369666,13.62493,0.906077222,1.458616596,2.239475121,2.468481246,#VALUE!
-7.43126,3.791216,15.510614,-6.926787,3.795885,15.814893,-7.157341,4.020878,14.929109,-7.513853,1.908167,12.574725,-7.595425,1.255498,11.311072,-9.182324,0.062189,12.264068,0.587066,1.887718,3.240168,-7.008359,3.143216,14.55124,0.589152372,1.424587561,1.23253711,1.034698901,#VALUE!,0.356512,2.112711,2.354384,-7.238913,3.368209,13.665456,0.942544583,1.424587561,2.213686703,2.401278074,#VALUE!
-7.51235,3.750855,15.572954,-6.972276,3.820485,15.805488,-7.214637,4.061742,14.879129,-7.543298,1.910985,12.617227,-7.584537,1.276496,11.299633,-9.178663,0.070024,12.260372,0.571022,1.9095,3.188261,-7.013515,3.185996,14.487894,0.592115127,1.462986977,1.321081849,1.125860334,#VALUE!,0.328661,2.150757,2.261902,-7.255876,3.427253,13.561535,0.987463818,1.462986977,2.295732004,2.412601252,#VALUE!
-7.557286,3.799821,15.548261,-7.010002,3.877611,15.715462,-7.266762,4.109382,14.802779,-7.569674,1.920015,12.625897,-7.612558,1.260576,11.350703,-9.157026,0.010565,12.337385,0.559672,1.957596,3.089565,-7.052886,3.218172,14.440268,0.577518169,1.436251569,1.349215849,1.216222635,#VALUE!,0.302912,2.189367,2.176882,-7.309646,3.449943,13.527585,0.976029586,1.436251569,2.249331503,2.387750285,#VALUE!
-7.644306,3.846953,15.452169,-7.064059,3.915412,15.700632,-7.315074,4.168835,14.761169,-7.606226,1.93244,12.611575,-7.638738,1.240679,11.345496,-9.171847,0.003097,12.325083,0.542167,1.982972,3.089057,-7.096571,3.223651,14.434553,0.634907141,1.443103027,1.313035162,1.142184129,#VALUE!,0.291152,2.236395,2.149594,-7.347586,3.477074,13.49509,1.004899237,1.443103027,2.266482578,2.353136995,#VALUE!
-7.669084,3.855289,15.477922,-7.111702,3.96703,15.664785,-7.373447,4.187566,14.749675,-7.649707,1.931712,12.580478,-7.671912,1.258153,11.322482,-9.171675,0.00608,12.298748,0.538005,2.035318,3.084307,-7.133907,3.293471,14.406789,0.598396629,1.427140051,1.322641217,1.183283546,#VALUE!,0.27626,2.255854,2.169197,-7.395652,3.514007,13.491679,0.977022459,1.427140051,2.237911332,2.379304333,#VALUE!
-7.710775,3.879799,15.456766,-7.158033,4.005978,15.632015,-7.389798,4.218677,14.699259,-7.694053,1.953253,12.571405,-7.702587,1.266048,11.321989,-9.174367,0.009487,12.285751,0.53602,2.052725,3.06061,-7.166567,3.318773,14.382599,0.593428235,1.425960687,1.328437904,1.195231016,#VALUE!,0.304255,2.265424,2.127854,-7.398332,3.531472,13.449843,0.984372712,1.425960687,2.246057477,2.385504294,#VALUE!
-7.701666,3.955452,15.402312,-7.206574,4.038991,15.625312,-7.45213,4.220186,14.734082,-7.749732,1.969916,12.54219,-7.712376,1.30057,11.321416,-9.196251,0.002066,12.301277,0.543158,2.069075,3.083122,-7.169218,3.369645,14.404538,0.549384977,1.392734252,1.273665446,1.154146532,#VALUE!,0.297602,2.25027,2.191892,-7.414774,3.55084,13.513308,0.942029877,1.392734252,2.177659187,2.388869907,#VALUE!
-7.760901,4.031746,15.349404,-7.222611,4.081181,15.603376,-7.470684,4.268276,14.700331,-7.780238,2.050186,12.488818,-7.716225,1.324002,11.291053,-9.197711,0.011245,12.28941,0.557627,2.030995,3.114558,-7.158598,3.354997,14.405611,0.597245109,1.402170411,1.308244373,1.197195932,#VALUE!,0.309554,2.21809,2.211513,-7.406671,3.542092,13.502566,0.955005248,1.402170411,2.176671241,2.338416517,#VALUE!
